2	360.60741544
1	360.63777858
2	360.76112204
1	360.78064996
2	360.82525702
1	360.85902410
2	360.87736284
1	360.89523682
2	360.91099556
1	360.92014154
1	360.97111904
1	361.03851084
1	361.07961662
1	361.08518714
2	361.12234128
2	361.22887800
2	361.30932146
2	361.36621042
1	361.36904384
1	361.41737376
2	361.44223014
2	361.45924392
1	361.47519566
1	361.61368580
2	361.63516240
2	361.65461566
1	361.67170972
1	361.67882304
2	361.70003664
2	361.70263302
2	361.70900510
1	361.71055700
2	361.71515644
2	361.77750990
1	361.99105172
2	362.02947876
1	362.20861604
2	362.22095382
2	362.26057728
2	362.27351142
1	362.27887858
2	362.29258556
2	362.39884814
2	362.42442860
2	362.43303812
1	362.61439526
1	362.62862264
2	362.69468688
1	362.76650164
1	362.80179434
2	362.82065592
2	362.83424002
1	362.85070206
2	362.85552244
1	362.85762194
1	362.90043632
2	362.95217292
1	362.96125754
1	362.96422258
2	363.04367280
2	363.28335982
1	363.34699092
2	363.36358344
1	363.38199054
1	363.38341226
1	363.43800958
2	363.47803580
2	363.48329352
2	363.52400442
1	363.54318760
1	363.57715396
1	363.61085106
1	363.80618752
2	363.81196160
2	363.86216956
1	363.91640258
2	364.00051592
2	364.03607154
2	364.06080988
2	364.06178108
2	364.12379212
1	364.16455644
2	364.36062362
2	364.37122626
2	364.43538240
2	364.55293608
2	364.58685236
2	364.59946280
1	364.68021860
1	364.68461736
1	364.71509282
1	364.75789250
2	364.82906246
2	364.84739020
2	364.88556820
1	364.88618156
2	364.99961816
1	365.02864306
1	365.09570416
2	365.12491324
2	365.18430862
1	365.35714728
1	365.47621510
1	365.49461140
1	365.49612940
1	365.57237066
2	365.60570288
1	365.62044318
2	365.71208306
1	365.81294402
2	365.81381528
1	365.94902582
1	365.97057868
2	366.03526816
1	366.03758436
2	366.24907660
2	366.31014118
1	366.31165432
1	366.38318528
2	366.49889084
1	366.53589756
1	366.56810956
1	366.66516208
1	366.79910742
1	366.84158808
2	367.08275888
1	367.28246054
1	367.33052386
2	367.39779226
1	367.40823292
1	367.41337532
1	367.48642816
1	367.49866428
2	367.51462720
1	367.56692136
2	367.66771330
2	367.67374446
1	367.76020206
1	367.82737682
1	367.84222662
1	367.84820088
1	367.91497314
2	367.99192746
2	368.12287618
2	368.13023082
2	368.15448940
2	368.17507682
1	368.18684844
1	368.27274194
1	368.28738424
1	368.30579274
1	368.38733660
2	368.46825534
1	368.48596738
1	368.62822018
1	368.71923128
1	368.72957718
2	368.77742442
2	368.82915770
2	368.92409946
1	368.96326242
1	368.98007118
2	369.05927686
2	369.06178670
2	369.13314328
1	369.17517340
1	369.19815092
1	369.20430546
1	369.31470002
2	369.35585952
2	369.47710990
1	369.54603542
2	369.55455132
1	369.57301880
1	369.61892808
2	369.65594846
2	369.65647742
1	369.69779728
1	369.75369482
2	369.78160712
2	369.86764258
1	369.92979476
1	369.97283786
1	370.04984380
2	370.14523206
1	370.23114470
1	370.23517356
1	370.32176062
1	370.36164180
1	370.36451570
2	370.38392190
2	370.39817454
1	370.56895432
1	370.57869168
1	370.65001554
1	370.65619098
1	370.73002056
2	370.80921836
1	370.93530066
1	371.05983442
1	371.07887562
1	371.16076988
1	371.20697126
1	371.28203662
2	371.33649332
2	371.40340384
1	371.41217430
2	371.48386384
1	371.61841954
2	371.66405770
2	371.68501328
2	371.68856660
1	371.75552294
2	371.83352662
1	371.84936806
1	371.85776106
2	371.90438920
2	371.93205764
2	371.97630090
2	372.03330392
2	372.17274396
2	372.19194208
1	372.27875846
2	372.30867216
1	372.37401504
2	372.38295590
1	372.40275672
1	372.43272442
2	372.48431788
1	372.56702830
1	372.62375262
1	372.65176636
2	372.68446942
1	372.68460764
2	372.75189836
1	372.81613186
1	372.93784484
1	373.00964760
1	373.01701246
1	373.19384270
2	373.23345984
2	373.24487942
1	373.31375414
1	373.34048814
2	373.36024040
2	373.37416940
2	373.40465616
1	373.49614294
2	373.50167176
2	373.53016144
1	373.56516646
2	373.65044742
1	373.68638848
2	373.73031704
2	373.74802864
1	373.77327564
2	373.78230546
2	373.78239960
2	373.78941128
1	373.80003924
2	373.85565306
1	373.88559812
2	373.89142400
2	373.91825454
1	373.99253350
2	374.01886760
2	374.02466754
1	374.10217124
1	374.21635862
1	374.21688868
1	374.26168594
1	374.27568314
1	374.27870462
1	374.31926908
1	374.43360018
1	374.53870728
1	374.63803802
2	374.76465680
1	374.82093774
2	374.83130114
1	374.83303300
1	374.83818052
1	374.86658842
1	374.90632954
2	374.91552670
1	374.92710508
2	374.96923790
2	375.13317152
2	375.20389164
1	375.32057532
2	375.32629098
2	375.36125186
1	375.39643216
1	375.45249840
1	375.50985030
2	375.59456244
2	375.72243234
1	375.72878002
2	375.76912028
1	375.77473982
2	375.82294732
1	375.86468714
1	375.94206672
1	375.98627518
1	376.18525614
2	376.29726396
2	376.31805850
2	376.34636284
2	376.38091338
1	376.49542546
1	376.52017460
2	376.53307310
1	376.54624602
1	376.57526336
1	376.61595164
2	376.64817296
1	376.67227106
2	376.71590718
2	376.74163560
2	376.74169670
2	376.87744014
2	376.87769266
1	376.89269320
1	376.89963168
1	376.95845348
1	377.01689266
1	377.06803086
1	377.07213688
2	377.09513204
2	377.23933844
2	377.25210358
2	377.25417448
2	377.27570442
2	377.33401576
1	377.44286254
1	377.54672094
2	377.65528678
2	377.72454016
1	377.84592448
2	377.86142326
2	377.94011758
2	378.01526870
1	378.17578918
2	378.21884424
1	378.26633766
1	378.33465932
1	378.35705528
2	378.41475414
1	378.43911062
2	378.60564674
1	378.64966344
1	378.66357368
2	378.74042012
2	378.79736002
1	379.03410848
1	379.03649468
2	379.10167600
1	379.11007518
1	379.12535226
1	379.18329126
1	379.19050258
2	379.19120614
2	379.21014528
1	379.30124634
1	379.39992824
2	379.48379536
1	379.49589874
2	379.58071890
2	379.58904756
2	379.61234714
2	379.61711876
1	379.67236640
2	379.78173780
2	379.78347110
1	379.80414612
1	379.85950342
1	379.99382214
1	380.30392146
2	380.31671114
2	380.35693872
1	380.37156310
2	380.37575580
1	380.38679918
1	380.38992630
2	380.41608322
1	380.44477050
2	380.55451978
2	380.55924902
2	380.58305524
1	380.64141254
1	380.67946220
2	380.95344766
1	380.95758750
1	381.01942136
2	381.04829958
1	381.05698348
2	381.06883878
1	381.15553556
2	381.23762582
2	381.37127288
1	381.40144518
2	381.41551370
1	381.49695624
2	381.53423866
1	381.54456194
2	381.61039606
2	381.61497958
1	381.62247924
1	381.63496642
1	381.69108458
2	381.76823138
2	381.80489504
2	381.91548942
1	381.92944034
2	381.97227878
1	381.99405006
1	382.05831978
2	382.11989776
2	382.15788800
2	382.24510556
2	382.40411806
1	382.42892586
1	382.43797496
1	382.57072864
1	382.62307590
1	382.63461612
2	382.68177756
2	382.98893094
2	383.05315532
2	383.07347896
1	383.22061922
1	383.24097120
2	383.28892580
1	383.32976742
2	383.47669482
1	383.48021540
2	383.50266734
1	383.50416140
2	383.52135570
2	383.58368238
2	383.59920716
2	383.67088332
2	383.88239990
2	383.88900016
1	383.94007790
1	384.07243396
2	384.08547880
1	384.13544368
2	384.30252970
1	384.30813808
1	384.34771604
2	384.37384996
1	384.38241996
2	384.59251048
2	384.61354364
2	384.66084004
1	384.66583758
1	384.73830798
2	384.74805282
2	384.75912350
2	384.78814632
2	384.83589910
1	385.01666344
1	385.03174702
2	385.07956676
1	385.10460524
1	385.31419696
1	385.43390848
1	385.45712488
1	385.49544720
2	385.53172828
1	385.74918532
2	385.75094684
1	385.77917814
1	385.80330112
1	385.82029982
2	385.86707716
1	385.88830694
2	385.95093958
2	386.19059778
1	386.22168994
2	386.23582278
1	386.23799912
1	386.25630118
1	386.36172412
1	386.39669812
1	386.55260706
1	386.57137938
1	386.62275706
2	386.70394248
1	386.77401252
2	386.85265234
1	386.86060900
1	386.90169532
2	386.92922928
2	386.98950752
1	387.01021550
1	387.01615768
1	387.06756856
2	387.09886368
2	387.11040176
2	387.11844038
1	387.12562064
1	387.15258678
1	387.16834962
1	387.25887542
1	387.29832262
2	387.33225566
1	387.37248034
2	387.38065952
1	387.41443960
2	387.46051844
1	387.50306770
2	387.53652718
1	387.60971064
1	387.94708964
2	387.97535988
2	387.98084592
1	388.05689910
1	388.07446358
2	388.07524718
1	388.07743446
2	388.14754310
1	388.31887582
2	388.33714748
1	388.38663416
1	388.39715494
2	388.42140328
1	388.42669588
2	388.45195096
1	388.70926124
1	388.80099950
1	388.80917356
2	388.81629178
1	388.85557730
1	388.89689782
1	388.90254722
1	388.90345874
1	388.94461244
1	389.02252798
2	389.04834442
1	389.05557114
2	389.07174596
1	389.11382854
2	389.15351822
2	389.18552154
1	389.21061398
1	389.23024406
1	389.24237762
1	389.36342948
2	389.47917354
2	389.48296672
1	389.62536442
1	389.67773378
2	389.71048276
1	389.75407262
1	389.76351068
2	389.78119508
1	389.78730102
2	389.82578236
2	389.85510280
1	389.92143734
2	389.92797232
1	389.93635576
2	389.94367146
1	389.95720710
1	390.06561354
1	390.20215618
1	390.35222730
1	390.43377686
1	390.44930262
2	390.55841126
1	390.71048526
1	390.84834924
2	390.85461870
1	390.87931830
1	390.88205864
2	390.90058006
2	390.93645830
2	390.93904640
1	391.00828776
2	391.02183662
2	391.04551942
1	391.04865004
2	391.13351350
2	391.15868500
1	391.17650082
1	391.20150766
1	391.33278838
2	391.36507632
1	391.46414386
2	391.51454598
1	391.52410118
2	391.52580396
1	391.60537320
1	391.62068822
1	391.64154708
1	391.64281288
1	391.64813658
2	391.71359330
1	391.76970098
2	391.79957774
1	391.80469488
1	391.87594080
2	391.88884728
1	391.91915764
2	391.93250370
2	391.97950966
2	391.99217672
1	392.05010774
2	392.08545382
2	392.09694034
2	392.10026852
1	392.18835656
1	392.18874410
1	392.20227368
1	392.31836116
1	392.40164558
1	392.50001140
1	392.50153614
2	392.64017190
1	392.65941702
1	392.69139794
1	392.69386748
2	392.71580276
1	392.87062614
2	392.89057774
1	392.96979002
2	392.98624400
1	393.02991160
1	393.13079188
1	393.15142938
1	393.15542130
2	393.18689976
1	393.24925590
1	393.25664876
2	393.37363764
2	393.40454476
2	393.41423536
2	393.43452536
2	393.52267140
1	393.56087850
1	393.57780344
1	393.68705266
1	393.77078038
1	393.97108634
1	393.98673984
2	394.02247332
1	394.08621580
2	394.13718686
1	394.17554254
1	394.29161088
2	394.69770812
1	394.70004042
1	394.70132062
1	394.83570388
1	394.99978616
1	395.03014874
1	395.06555016
1	395.18753256
2	395.21750020
2	395.27254930
1	395.28553236
1	395.28689568
1	395.30870646
1	395.47312076
2	395.67290392
2	395.70919634
1	395.75009204
2	395.75477508
2	395.76142622
1	395.76894590
1	395.77198122
2	395.81721564
2	395.82473898
2	395.87670776
2	395.90827256
1	395.97813346
2	396.09053886
2	396.10883420
2	396.14031188
1	396.14618106
2	396.20110128
2	396.32424842
1	396.40054956
2	396.49130422
2	396.50638338
2	396.55493882
1	396.78529482
2	396.85463400
1	396.85874766
1	396.93113266
1	397.04318034
2	397.13394476
2	397.15082072
2	397.18424908
1	397.47656368
1	397.52253900
1	397.53068928
1	397.56729764
2	397.58980596
1	397.61454534
1	397.69233468
1	397.70396760
2	397.82170232
2	397.86603180
1	397.97063356
2	398.00045086
1	398.01637960
1	398.06033244
1	398.10161230
2	398.10196618
2	398.22596982
2	398.22811612
1	398.27675864
2	398.30299246
1	398.39851494
2	398.42607948
1	398.50063752
2	398.55852134
1	398.61654376
1	398.61948396
2	398.62963356
1	398.67246314
2	398.68492894
1	398.69382026
1	398.73190468
1	398.77181736
2	398.79097172
2	398.80803592
1	398.85784878
1	398.88394162
1	398.89271820
2	398.90033374
2	398.92603164
2	398.99303748
1	399.06989704
1	399.07686132
2	399.12327182
2	399.31418830
1	399.31952450
1	399.34133680
2	399.36638160
1	399.37955938
1	399.54103458
1	399.54841364
1	399.56934178
2	399.58868126
1	399.76821132
1	399.84919390
1	399.85495616
1	399.88486902
1	399.89236628
2	400.03014380
2	400.04498420
1	400.08714576
2	400.12510988
1	400.17139572
1	400.24699998
2	400.25897206
1	400.25897214
1	400.28407240
1	400.33825924
1	400.42876054
2	400.46327786
1	400.50883898
2	400.55892526
1	400.62230156
2	400.64681044
2	400.65738000
2	400.65950320
1	400.67601872
2	400.75986876
2	400.76167852
1	400.77229434
1	400.79439174
2	400.82041380
1	400.82461078
2	400.85396098
2	400.96017140
1	401.01117404
1	401.04490620
2	401.14461056
1	401.19718864
2	401.27967922
1	401.42072764
1	401.47328662
1	401.47581386
1	401.48922402
1	401.53164730
1	401.54047392
1	401.58649322
1	401.65068866
1	401.71729392
2	401.74619918
1	401.74671414
2	401.83347252
2	401.83394516
2	401.85251888
1	401.87772542
1	401.89050242
2	401.95563376
1	401.97596790
1	402.09593432
2	402.10740252
2	402.22872850
2	402.23071018
2	402.30186760
2	402.44894592
2	402.49385206
1	402.52844260
2	402.55993786
2	402.59047902
1	402.60517468
1	402.62763682
2	402.71426154
1	402.74561052
1	402.75514668
1	402.76618898
2	402.80970038
1	402.81212278
1	402.81344788
2	402.88010190
1	402.89325614
1	402.90421638
1	402.95787588
2	403.05820628
2	403.14329756
1	403.18541038
2	403.28599516
2	403.28640064
1	403.29300272
1	403.44818006
1	403.45217136
1	403.45296924
1	403.53567044
1	403.54344330
1	403.60563062
1	403.66376048
2	403.81344830
2	403.82786920
1	403.85353056
2	403.85870050
2	403.90823076
1	403.91283666
1	403.97449944
2	404.10855856
2	404.11069176
1	404.11278718
2	404.11661692
1	404.13246238
2	404.13915504
2	404.17335192
1	404.33032934
1	404.33334322
2	404.34423402
1	404.39985276
2	404.67035530
1	404.74029706
2	404.83275868
2	404.85031200
2	404.87388276
1	404.88688326
2	404.90372026
1	405.01302044
1	405.05065514
2	405.15477748
1	405.23212368
1	405.27250092
2	405.32841508
2	405.33666098
1	405.39276226
2	405.41257600
2	405.68318116
1	405.71500430
2	405.71528618
2	405.72818400
1	405.78466538
1	405.83791390
2	405.86702936
2	405.87033156
1	405.93766694
2	405.93792006
1	405.94233224
2	405.94837588
2	405.94854190
2	405.96328040
2	406.00751658
1	406.01079954
1	406.08578294
1	406.11803002
2	406.19655774
1	406.20588840
2	406.27112662
1	406.32582166
2	406.42220114
2	406.44333398
2	406.47375640
1	406.56342370
2	406.57328476
1	406.65833868
1	406.77851990
1	406.82782654
1	406.84485800
2	406.84500178
1	406.86755184
1	406.88713234
1	406.89866954
1	406.97307528
1	406.98389102
1	407.01387752
1	407.15690106
2	407.20676230
1	407.29073664
1	407.30711656
2	407.31058792
1	407.34847990
2	407.35951144
1	407.46749400
2	407.48158334
1	407.54909736
1	407.63174684
1	407.66836862
1	407.70332562
2	407.78358382
1	407.78505178
1	407.82905752
2	407.83903406
2	407.84411934
2	407.86472022
1	407.87943938
2	407.95085278
1	407.96628996
2	407.98506756
1	408.04900050
1	408.08136528
2	408.09338820
1	408.14663574
2	408.15203770
1	408.17229136
2	408.18039116
1	408.18725616
1	408.20044992
1	408.24767504
1	408.32800778
2	408.33161602
1	408.33665276
1	408.36434872
1	408.39770238
1	408.43331426
1	408.44905906
1	408.60624350
2	408.64716004
2	408.66047370
2	408.72006628
1	408.73015306
2	408.95646722
1	408.99957756
2	409.01415690
2	409.07837494
1	409.34453686
1	409.38586220
1	409.40439504
2	409.42396844
2	409.46731640
1	409.49533492
1	409.51049638
1	409.53827756
1	409.61150142
1	409.67669310
2	409.86786160
1	409.87096858
1	409.92547460
2	409.97453190
2	410.04528650
2	410.12112400
2	410.14224180
1	410.15549130
1	410.23647908
1	410.36521018
1	410.38679492
2	410.39583522
1	410.41418694
2	410.50125992
1	410.56181852
2	410.57350288
2	410.59416072
1	410.60532156
1	410.61199508
1	410.79453212
2	410.89685110
2	410.96729478
1	410.99348406
1	411.10838518
1	411.11159074
1	411.11505290
1	411.22669036
1	411.33638690
2	411.38536310
2	411.41989700
1	411.44636016
1	411.48646422
2	411.48671980
2	411.49819058
2	411.55680590
1	411.57180044
1	411.69883238
1	411.69968030
1	411.92944486
2	411.94312510
2	411.97659844
2	412.06198998
1	412.09732738
1	412.37972106
2	412.37981352
1	412.45385226
2	412.45392670
2	412.50330504
2	412.60337248
2	412.65585268
2	412.67883176
1	412.86250658
1	412.89811620
2	413.21749366
1	413.31215992
1	413.36926878
2	413.38316652
1	413.43545310
2	413.47426450
2	413.47462252
2	413.63711298
1	413.70955594
1	413.77734732
1	413.78950402
1	413.79025600
1	413.80331606
2	413.81844202
1	413.85085002
1	413.85500650
2	413.94518466
1	413.94968584
2	414.01237462
1	414.08930910
1	414.10930400
2	414.20269082
1	414.20347566
1	414.21796308
2	414.22724536
2	414.23068682
2	414.27259108
1	414.30141268
1	414.35965710
2	414.52443444
2	414.55114980
1	414.57724492
2	414.59293458
1	414.60880712
2	414.64406368
1	414.65808924
2	414.75749432
1	414.84408212
1	414.85272668
2	414.86101328
1	414.90167696
2	414.91014476
2	414.97814674
1	415.02025822
1	415.03787642
1	415.04156714
2	415.05159640
1	415.08107004
1	415.09009604
1	415.11213518
2	415.11692098
2	415.11889164
1	415.12500866
1	415.15611430
1	415.16796222
1	415.23460138
2	415.33436534
1	415.40000406
2	415.42639450
2	415.46898666
2	415.51717712
2	415.53182734
1	415.53413282
2	415.56711574
1	415.57570746
1	415.61536328
2	415.63681250
1	415.64616186
2	415.68225832
2	415.70767420
1	415.74622002
1	415.78478552
1	415.80957264
1	415.81477080
1	415.83855986
2	415.90932176
2	415.97126060
1	416.04339174
1	416.07260536
1	416.16400308
2	416.18094178
1	416.20078534
1	416.26181498
2	416.31523284
1	416.31799700
1	416.41803738
2	416.52630498
2	416.54271494
2	416.55636138
2	416.56357064
2	416.61105348
2	416.65292884
2	416.70408930
1	416.71311940
2	416.86194930
2	416.86985046
2	416.96160282
1	416.96628524
1	416.97185164
1	416.98943584
2	417.03584966
2	417.03598634
1	417.05871576
1	417.12466690
2	417.12583078
1	417.22645438
1	417.28677478
2	417.31808970
1	417.39035958
2	417.47597208
1	417.50679740
1	417.51111062
1	417.56547954
2	417.58304796
1	417.69712844
2	417.72541850
1	417.75583112
1	417.81648966
1	417.85317638
2	417.85921210
2	417.92193274
2	417.92723838
2	417.93639584
1	418.12727118
1	418.15742430
1	418.40034142
1	418.44630992
1	418.51712490
1	418.55768430
2	418.57467494
1	418.63284204
1	418.63782488
1	418.68921920
2	418.72024278
1	418.81952502
2	418.84790160
2	418.87792322
1	418.89808440
2	418.90115688
2	419.06084998
1	419.06315124
2	419.18712964
1	419.21451662
2	419.22249436
2	419.29404800
1	419.31262504
1	419.35146168
1	419.37811480
1	419.42122576
1	419.46245212
1	419.50185004
2	419.50749098
1	419.61003412
1	419.61133496
2	419.67134984
1	419.76301216
1	419.81708596
1	419.84364882
1	419.97775010
1	419.99775664
1	420.13905374
1	420.17226602
2	420.18134650
1	420.26339508
2	420.37598788
1	420.39501118
1	420.41490920
2	420.47458634
2	420.47806254
2	420.56234500
2	420.73424550
2	420.75562206
2	420.79337728
1	420.83371694
1	420.89414416
1	420.93168074
2	420.97157374
1	420.99600730
2	421.01001228
2	421.02272032
1	421.09348936
2	421.19069446
2	421.23203152
1	421.25189780
1	421.26046608
2	421.30379318
1	421.35346612
1	421.42259814
2	421.47567658
1	421.70781172
2	421.71867300
2	421.72762126
2	421.77231274
1	421.81051664
2	421.92496114
1	421.93252536
2	421.97835054
2	422.05072802
1	422.07018066
1	422.07819806
2	422.07970100
2	422.32565248
2	422.43228354
1	422.56534464
2	422.56625262
2	422.61293670
2	422.67149390
2	422.69886860
1	422.76672198
1	422.80772004
2	422.97580620
1	422.99664100
2	423.13965218
2	423.17626106
2	423.28070044
2	423.29090432
1	423.31647082
2	423.38312154
2	423.38854934
1	423.41515250
2	423.42016668
2	423.45381908
1	423.45990790
1	423.47490296
1	423.48061012
2	423.54525296
2	423.64250396
2	423.67882616
2	423.70718760
2	423.92728346
1	423.99618922
2	424.00053458
2	424.03171410
1	424.10403174
2	424.13865224
1	424.16578678
1	424.19070008
2	424.25179384
1	424.25611546
2	424.25959144
1	424.29256072
1	424.31818176
1	424.35378252
1	424.42239622
1	424.54316952
1	424.55000616
1	424.70672394
2	424.75664926
1	424.78422576
1	424.82346658
2	424.85562334
2	424.92944620
2	425.00220340
2	425.01629730
2	425.09708150
1	425.12555410
1	425.16514886
1	425.17176796
1	425.20970476
2	425.24568068
2	425.27727570
2	425.28371090
2	425.28959504
1	425.30216104
1	425.37803150
2	425.41969738
1	425.43877670
2	425.46930534
1	425.62016218
1	425.77065056
2	425.77118394
1	425.88030110
1	425.92676540
1	425.97945440
1	426.04888926
2	426.06872830
1	426.10597568
2	426.15677034
1	426.30302048
1	426.30559840
1	426.46548646
1	426.49522182
2	426.55308686
2	426.73345044
2	426.74076246
1	426.78249382
2	426.78687182
2	426.84010220
2	426.92515090
2	426.95199782
2	426.97473080
2	427.07608708
1	427.09800470
1	427.09939028
2	427.10082528
1	427.12447520
1	427.12780440
2	427.24148546
1	427.26728956
1	427.27797916
1	427.32894060
1	427.65962744
1	427.68635874
2	427.72607082
1	427.75752522
1	427.76327934
1	427.83624186
2	427.92420570
2	427.95671734
2	428.01648610
2	428.11704384
1	428.21607610
1	428.22037226
1	428.29201656
1	428.31513566
2	428.39917230
1	428.42842954
2	428.43782188
2	428.55661394
1	428.59895932
2	428.62496472
1	428.64369734
1	428.68696500
1	428.80551328
2	428.82126166
1	428.88125114
1	428.90910870
1	428.93096708
1	428.93345184
1	428.95171130
1	429.00714290
1	429.00880242
1	429.02418314
1	429.08938266
2	429.16113844
2	429.18366154
1	429.37588706
1	429.40449332
1	429.56958648
1	429.58481090
2	429.65956866
2	429.68381524
2	429.70427596
2	429.76746236
2	429.78970946
1	429.80740012
2	429.81885424
2	429.89001192
2	429.89642500
2	429.90427382
1	429.96039548
2	430.10233270
2	430.25585882
2	430.27026954
2	430.28030730
1	430.28366918
1	430.34097852
2	430.36043060
1	430.36671546
2	430.42096594
1	430.43751190
2	430.46634334
1	430.50436684
1	430.61268256
2	430.61578634
1	430.62825314
1	430.77560402
2	430.81590882
1	430.87005126
2	430.94797866
1	430.96607562
1	431.15568122
1	431.19648934
2	431.25862366
2	431.29293314
1	431.32539908
1	431.35256898
1	431.36761768
1	431.41080392
1	431.42316854
1	431.45340456
2	431.48351400
1	431.50053558
2	431.55475858
2	431.67572332
1	431.67673222
1	431.69711236
2	431.70776434
1	431.75613850
1	431.80584026
1	431.84370574
1	431.89354870
1	431.95158586
